VendorName,Product,ProductCategory,ProductSeries,cpe_vendor,cpe_product,total_cves,total_available_in_nvd,critical,high,medium,low,match_method
Staminus Communications Inc.,Staminus,Other Security Software,Security Devices,staminus_communications,staminus,0,0,0,0,0,0,keyword_product_only
Forcepoint,Imperva Skyfence,Other Security Software,Security Devices,forcepoint,imperva_skyfence,0,0,0,0,0,0,keyword_product_only
Bosch Security Systems,Bosch Security Systems,Surveillance Equipment,Security Devices,bosch_security,bosch_security,1,1,1,0,0,0,keyword_vendor_product
VMware Inc.,VMware Virtual Desktop Infrastructure,Desktop Management Tools,Servers,vmware,vmware_virtual_desktop_infrastructure,0,0,0,0,0,0,keyword_product_only
Symantec,pcAnywhere,Desktop Management Tools,Servers,symantec,pcanywhere,18,18,0,7,9,2,virtualMatchString
WYSE,Desktop Management,Desktop Management Tools,Servers,wyse,desktop_management,41,41,1,23,13,3,keyword_product_only
UltraVNC,UltraVNC,Desktop Management Tools,Servers,ultravnc,ultravnc,5,5,0,4,1,0,virtualMatchString
Radmin,Radmin,Desktop Management Tools,Servers,radmin,radmin,2,2,0,2,0,0,keyword_vendor_product
Dell,Dell Desktop Management,Desktop Management Tools,Servers,dell,dell_desktop_management,0,0,0,0,0,0,keyword_vendor_product
IBM,IBM Tivoli Remote Control,Desktop Management Tools,Servers,ibm,ibm_tivoli_remote_control,51,51,0,9,30,12,keyword_vendor_product
VMware Inc.,VMware Desktop Management,Desktop Management Tools,Servers,vmware,vmware_desktop_management,0,0,0,0,0,0,keyword_product_only
Bomgar,Bomgar,Desktop Virtualization,Servers,bomgar,bomgar,3,3,1,2,0,0,keyword_vendor_product
VMware Inc.,VMware View,Desktop Virtualization,Servers,vmware,vmware_view,38,38,5,23,10,0,keyword_product_only
HPE,HPE Integrated Lights-Out (iLO),Desktop Virtualization,Servers,hpe,hpe_integrated_lights_out_(ilo),1,1,0,0,1,0,keyword_vendor_product
HP Inc.,HP Web Jetadmin,Desktop Virtualization,Servers,hp,hp_web_jetadmin,10,10,0,4,5,1,keyword_product_only
IBM,IBM Tivoli Management Framework,Desktop Virtualization,Servers,ibm,ibm_tivoli_management_framework,4,4,0,3,1,0,keyword_vendor_product
Autotask,Autotask,Desktop Virtualization,Servers,autotask,autotask,0,0,0,0,0,0,keyword_vendor_product
CA Technologies,CA Client Automation,Desktop Virtualization,Servers,ca,ca_client_automation,1,1,1,0,0,0,keyword_vendor_product
CA Technologies,CA MLINK,Desktop Virtualization,Servers,ca,ca_mlink,0,0,0,0,0,0,keyword_product_only
Ammyy,Ammyy,Desktop Virtualization,Servers,ammyy,ammyy,1,1,0,1,0,0,keyword_vendor_product
IBM,IBM Tivoli Netcool/Webtop,Desktop Virtualization,Servers,ibm,ibm_tivoli_netcool/webtop,1,1,0,1,0,0,keyword_vendor_product
IBM,MAINFRAME,IBM/PCM Mainframe,Servers,ibm,mainframe,4,4,1,3,0,0,keyword_product_only
IBM,IBM System z Mainframe,IBM/PCM Mainframe,Servers,ibm,ibm_system_z_mainframe,0,0,0,0,0,0,keyword_vendor_product
IBM,IBM zSeries,IBM/PCM Mainframe,Servers,ibm,ibm_zseries,3,3,0,3,0,0,keyword_vendor_product
IBM,PVS,IBM/PCM Mainframe,Servers,ibm,pvs,12,12,1,4,5,1,keyword_product_only
Unisys,Unisys ClearPath Libra,IBM/PCM Mainframe,Servers,unisys,unisys_clearpath_libra,1,1,0,1,0,0,keyword_vendor_product
IBM,IBM ES/9000,IBM/PCM Mainframe,Servers,ibm,ibm_es/9000,0,0,0,0,0,0,keyword_vendor_product
Unisys,Unisys ClearPath Dorado,IBM/PCM Mainframe,Servers,unisys,unisys_clearpath_dorado,0,0,0,0,0,0,keyword_vendor_product
IBM,3090,IBM/PCM Mainframe,Servers,ibm,3090,1,1,0,1,0,0,keyword_product_only
IBM,IBM 3084,IBM/PCM Mainframe,Servers,ibm,ibm_3084,0,0,0,0,0,0,keyword_vendor_product
IBM,360,IBM/PCM Mainframe,Servers,ibm,360,181,181,14,66,87,10,keyword_product_only
Microsoft,Windows Server 2008,LAN Operating System,Servers,microsoft,windows_server_2008,1076,1076,11,711,320,34,keyword_vendor_product
Microsoft,W2003-WEB,LAN Operating System,Servers,microsoft,w2003_web,0,0,0,0,0,0,keyword_product_only
Microsoft,Windows Server 2003,LAN Operating System,Servers,microsoft,windows_server_2003,651,651,6,479,144,22,keyword_vendor_product
Microsoft,Windows Server 2000,LAN Operating System,Servers,microsoft,windows_server_2000,251,251,3,187,55,6,keyword_vendor_product
Cisco Systems Inc,WLAN,LAN Operating System,Servers,cisco,wlan,641,641,63,293,257,11,keyword_product_only
Novell,NETWARE,LAN Operating System,Servers,novell,netware,2,2,0,2,0,0,virtualMatchString
Novell,NETWARE-6,LAN Operating System,Servers,novell,netware_6,0,0,0,0,0,0,keyword_product_only
SCO,UNIXWARE,LAN Operating System,Servers,sco,unixware,31,31,0,15,13,3,keyword_vendor_product
Novell,NETWARE-4,LAN Operating System,Servers,novell,netware_4,0,0,0,0,0,0,keyword_product_only
Novell,NETWARE-3,LAN Operating System,Servers,novell,netware_3,0,0,0,0,0,0,keyword_product_only
Apple,APPLESHARE,LAN Operating System,Servers,apple,appleshare,2,2,0,1,1,0,virtualMatchString
Banyan,VINES,LAN Operating System,Servers,banyan,vines,0,0,0,0,0,0,keyword_product_only
Novell,NETWARE-5,LAN Operating System,Servers,novell,netware_5,0,0,0,0,0,0,keyword_product_only
Artisoft,LANTASTIC,LAN Operating System,Servers,artisoft,lantastic,0,0,0,0,0,0,keyword_product_only
Microsoft,Microsoft.NET,Operating System,Servers,microsoft,microsoft_net,0,0,0,0,0,0,keyword_vendor_product
LINUX,Linux,Operating System,Servers,linux,linux,17998,17998,369,5753,9406,642,keyword_vendor_product
Open Source,Linux,Operating System,Servers,open_source,linux,55,55,3,27,19,1,keyword_vendor_product
Ubuntu,LINUX,Operating System,Servers,ubuntu,linux,1,1,0,0,1,0,virtualMatchString
Oracle,J2EE,Operating System,Servers,oracle,j2ee,24,24,0,7,14,3,keyword_vendor_product
Ubuntu,Ubuntu,Operating System,Servers,ubuntu,ubuntu,203,203,13,81,85,17,keyword_vendor_product
Canonical,Canonical Ubuntu,Operating System,Servers,canonical,canonical_ubuntu,1,1,0,1,0,0,keyword_vendor_product
The Open Group,Unix,Operating System,Servers,the_open,unix,5,5,0,3,2,0,keyword_vendor_product
Microsoft,Microsoft Windows Server,Operating System,Servers,microsoft,microsoft_windows_server,1674,1674,22,1087,504,60,keyword_vendor_product
Microsoft,WIN2010,Operating System,Servers,microsoft,win2010,0,0,0,0,0,0,keyword_product_only
Microsoft,Windows 10,Operating System,Servers,microsoft,windows_10,761,761,11,466,258,25,keyword_vendor_product
The Apache Software Foundation,Apache Tomcat,Operating System,Servers,the_apache_software_foundation,apache_tomcat,1,1,0,0,1,0,keyword_vendor_product
Microsoft,Windows 7,Operating System,Servers,microsoft,windows_7,1022,1022,8,667,311,36,keyword_vendor_product
Microsoft,Windows Server 2003 Enterprise,Operating System,Servers,microsoft,windows_server_2003_enterprise,3,3,0,3,0,0,keyword_vendor_product
Open Source,CentOS,Operating System,Servers,open_source,centos,96,96,38,26,32,0,keyword_product_only
Red Hat,Enterprise Linux Server,Operating System,Servers,red_hat,enterprise_linux_server,24,24,2,7,12,3,keyword_vendor_product
Microsoft,Windows XP,Operating System,Servers,microsoft,windows_xp,687,687,6,496,165,20,keyword_vendor_product
Red Hat,Red Hat,Operating System,Servers,red_hat,red_hat,812,812,31,233,415,121,keyword_vendor_product
SOFTWARE IN THE PUBLIC INTEREST INC,Debian,Operating System,Servers,software_in_the_public_interest,debian,243,243,20,96,94,29,keyword_product_only
Red Hat,Enterprise Linux Desktop,Operating System,Servers,red_hat,enterprise_linux_desktop,10,10,2,4,4,0,keyword_vendor_product
Red Hat,LINUX,Operating System,Servers,red_hat,linux,277,277,6,100,129,40,keyword_vendor_product
Microsoft,Windows 8,Operating System,Servers,microsoft,windows_8,788,788,9,482,255,41,keyword_vendor_product
Microsoft,Windows Server 2012,Operating System,Servers,microsoft,windows_server_2012,723,723,8,434,240,41,keyword_vendor_product
World Wide Web Consortium,XPath,Operating System,Servers,world_wide_web_consortium,xpath,72,72,8,23,39,2,keyword_product_only
Oracle,Solaris,Operating System,Servers,oracle,solaris,2,2,0,1,1,0,virtualMatchString
Sun Microsystems,Solaris,Operating System,Servers,sun_microsystems,solaris,1,1,0,0,0,1,keyword_vendor_product
SunSoft Inc,SOLARIS,Operating System,Servers,sunsoft,solaris,1093,1093,15,395,482,200,keyword_product_only
Oracle,Enterprise JavaBeans (EJB),Operating System,Servers,oracle,enterprise_javabeans_(ejb),4,4,0,2,2,0,keyword_product_only
Microsoft,W2003-DCSVR,Operating System,Servers,microsoft,w2003_dcsvr,0,0,0,0,0,0,keyword_product_only
IBM,IBM z/OS,Operating System,Servers,ibm,ibm_z/os,37,37,1,16,15,5,keyword_vendor_product
IBM,MVS/ESA,Operating System,Servers,ibm,mvs/esa,0,0,0,0,0,0,keyword_product_only
IBM,Z/OS.E,Operating System,Servers,ibm,z/os_e,0,0,0,0,0,0,keyword_product_only
Cisco Systems Inc,Cisco IOS,Operating System,Servers,cisco,cisco_ios,1,1,0,0,1,0,keyword_vendor_product
HP Inc.,HP ServiceCenter,Operating System,Servers,hp,hp_servicecenter,5,5,0,2,3,0,keyword_product_only
SUSE,LINUX,Operating System,Servers,suse,linux,149,149,6,59,61,22,keyword_vendor_product
SUSE,Linux Enterprise Server,Operating System,Servers,suse,linux_enterprise_server,61,61,3,25,25,8,keyword_vendor_product
SUSE,SUSE Linux Enterprise Server,Operating System,Servers,suse,suse_linux_enterprise_server,61,61,3,25,25,8,keyword_vendor_product
HPE,HP-UX,Operating System,Servers,hpe,hp_ux,7,7,3,0,4,0,keyword_vendor_product
Apple,Apple OS X Server,Operating System,Servers,apple,apple_os_x_server,145,145,2,45,87,11,keyword_vendor_product
Apple,macOS Server,Operating System,Servers,apple,macos_server,13,13,1,7,5,0,keyword_vendor_product
Red Hat,Fedora,Operating System,Servers,red_hat,fedora,27,27,0,11,11,5,keyword_vendor_product
HP Inc.,HP UNIX,Operating System,Servers,hp,hp_unix,42,42,1,22,15,4,keyword_product_only
Microsoft,WIN2000,Operating System,Servers,microsoft,win2000,0,0,0,0,0,0,keyword_product_only
IBM,AIX-5L,Operating System,Servers,ibm,aix_5l,0,0,0,0,0,0,keyword_product_only
IBM,AIX6000,Operating System,Servers,ibm,aix6000,0,0,0,0,0,0,keyword_product_only
IBM,IBM AIX,Operating System,Servers,ibm,ibm_aix,282,282,6,144,111,21,keyword_vendor_product
Oracle,Solaris 10,Operating System,Servers,oracle,solaris_10,225,225,4,41,128,52,keyword_vendor_product
IBM,I5/OS,Operating System,Servers,ibm,i5/os,3,3,0,2,1,0,keyword_vendor_product
IBM,IBM i,Operating System,Servers,ibm,ibm_i,7903,7903,222,1947,5013,712,keyword_vendor_product
IBM,OS/400,Operating System,Servers,ibm,os/400,8,8,0,4,4,0,keyword_vendor_product
Oracle,Linux,Operating System,Servers,oracle,linux,2,2,1,0,1,0,virtualMatchString
Microsoft,WIN/NT,Operating System,Servers,microsoft,win/nt,0,0,0,0,0,0,keyword_product_only
Microsoft,Windows Vista,Operating System,Servers,microsoft,windows_vista,821,821,8,592,194,27,keyword_vendor_product
Juniper Networks,Juniper Networks Junos,Operating System,Servers,juniper_networks,juniper_networks_junos,773,773,28,346,399,0,keyword_vendor_product
Microsoft,Microsoft FoxPro,Operating System,Servers,microsoft,microsoft_foxpro,13,13,0,12,1,0,keyword_vendor_product
IBM,MVS,Operating System,Servers,ibm,mvs,1,1,0,0,1,0,keyword_vendor_product
HP Inc.,HP OpenVMS,Operating System,Servers,hp,hp_openvms,1,1,0,1,0,0,keyword_vendor_product
HPE,HPE OpenVMS,Operating System,Servers,hpe,hpe_openvms,1,1,0,1,0,0,keyword_vendor_product
Apple,Apple OS X Mountain Lion,Operating System,Servers,apple,apple_os_x_mountain_lion,0,0,0,0,0,0,keyword_vendor_product
Microsoft,MS/DOS,Operating System,Servers,microsoft,ms/dos,0,0,0,0,0,0,keyword_product_only
LINUX,Linux 4,Operating System,Servers,linux,linux_4,2945,2945,43,887,1627,48,keyword_vendor_product
LINUX,Linux 4.0,Operating System,Servers,linux,linux_4_0,81,81,3,29,42,5,keyword_vendor_product
QNX,OS,Operating System,Servers,qnx,os,3,3,1,1,1,0,keyword_vendor_product
QNX Software Systems,QNX,Operating System,Servers,qnx_software,qnx,71,71,7,24,29,11,keyword_product_only
SunSoft Inc,SUNOS,Operating System,Servers,sunsoft,sunos,40,40,0,26,8,6,keyword_product_only
Oracle,Solaris 8,Operating System,Servers,oracle,solaris_8,64,64,1,18,27,18,keyword_vendor_product
Microsoft,Windows CE,Operating System,Servers,microsoft,windows_ce,182,182,7,96,70,9,keyword_vendor_product
MyEclipse,MyEclipse,Operating System,Servers,myeclipse,myeclipse,0,0,0,0,0,0,keyword_vendor_product
HP Inc.,Server Automation,Operating System,Servers,hp,server_automation,1,1,1,0,0,0,virtualMatchString
Oracle,Solaris 9,Operating System,Servers,oracle,solaris_9,73,73,2,10,36,25,keyword_vendor_product
LINUX,Linux 3,Operating System,Servers,linux,linux_3,3097,3097,44,837,1743,121,keyword_vendor_product
LINUX,Linux 3.0,Operating System,Servers,linux,linux_3_0,89,89,6,35,41,6,keyword_vendor_product
Microsoft,WIN/95,Operating System,Servers,microsoft,win/95,0,0,0,0,0,0,keyword_product_only
WindRiver,WindRiver VxWorks,Operating System,Servers,windriver,windriver_vxworks,0,0,0,0,0,0,keyword_vendor_product
IBM,OS/390,Operating System,Servers,ibm,os/390,0,0,0,0,0,0,keyword_product_only
IBM,IBM z/VM Operating System,Operating System,Servers,ibm,ibm_z/vm_operating_system,0,0,0,0,0,0,keyword_vendor_product
IBM,Z/VM,Operating System,Servers,ibm,z/vm,1,1,0,0,1,0,keyword_vendor_product
Microsoft,WIN/98,Operating System,Servers,microsoft,win/98,0,0,0,0,0,0,keyword_product_only
EMC Corporation,EMC Isilon OneFS,Operating System,Servers,emc_corporation,emc_isilon_onefs,35,35,1,15,19,0,keyword_product_only
Silicon Graphics International,SGI IRIX,Operating System,Servers,silicon_graphics_international,sgi_irix,77,77,0,40,25,12,keyword_product_only
Nunjucks,Nunjucks,Operating System,Servers,nunjucks,nunjucks,2,2,0,0,2,0,keyword_vendor_product
Zyxel,ZyNOS,Operating System,Servers,zyxel,zynos,8,8,1,0,7,0,keyword_vendor_product
Oracle,Solaris 7,Operating System,Servers,oracle,solaris_7,42,42,1,39,0,2,keyword_vendor_product
IBM,DOS/VSE,Operating System,Servers,ibm,dos/vse,0,0,0,0,0,0,keyword_product_only
IBM,IBM z/VSE Operating System,Operating System,Servers,ibm,ibm_z/vse_operating_system,0,0,0,0,0,0,keyword_vendor_product
IBM,VSE/ESA,Operating System,Servers,ibm,vse/esa,0,0,0,0,0,0,keyword_product_only
IBM,Z/VSE,Operating System,Servers,ibm,z/vse,0,0,0,0,0,0,keyword_product_only
Microsoft,NT Server 4,Operating System,Servers,microsoft,nt_server_4,33,33,0,20,10,3,keyword_vendor_product
PEGA,Chordiant,Operating System,Servers,pega,chordiant,0,0,0,0,0,0,keyword_product_only
Gentoo Foundation Inc.,Gentoo,Operating System,Servers,gentoo_foundation,gentoo,63,63,5,32,19,7,keyword_product_only
Unisys,MCP,Operating System,Servers,unisys,mcp,6,6,0,4,2,0,keyword_vendor_product
Open Source,OpenBSD,Operating System,Servers,open_source,openbsd,2,2,0,0,1,1,keyword_vendor_product
OpenBSD,OS,Operating System,Servers,openbsd,os,5,5,0,1,4,0,keyword_vendor_product
Red Hat,JBoss ESB,Operating System,Servers,red_hat,jboss_esb,0,0,0,0,0,0,keyword_product_only
LINUX,Linux 4.5,Operating System,Servers,linux,linux_4_5,66,66,4,26,34,2,keyword_vendor_product
Oracle,Solaris 11,Operating System,Servers,oracle,solaris_11,334,334,5,69,181,79,keyword_vendor_product
WatchGuard Technologies Inc.,Fireware,Operating System,Servers,watchguard,fireware,50,50,5,18,20,0,keyword_product_only
LINUX,Linux 2.6,Operating System,Servers,linux,linux_2_6,830,830,5,247,381,195,keyword_vendor_product
Fermilab,Scientific Linux,Operating System,Servers,fermilab,scientific_linux,1,1,0,0,1,0,keyword_product_only
SAS,SAS/IML,Operating System,Servers,sas,sas/iml,0,0,0,0,0,0,keyword_vendor_product
F5 Networks,TMOS,Operating System,Servers,f5_networks,tmos,11,11,0,5,6,0,keyword_product_only
IBM,IBM z/TPF Operating System,Operating System,Servers,ibm,ibm_z/tpf_operating_system,0,0,0,0,0,0,keyword_vendor_product
IBM,Z/TPF,Operating System,Servers,ibm,z/tpf,0,0,0,0,0,0,keyword_product_only
Oracle,Oracle JRockit,Operating System,Servers,oracle,oracle_jrockit,108,108,3,28,65,12,keyword_vendor_product
Unisys,MCP/VM,Operating System,Servers,unisys,mcp/vm,0,0,0,0,0,0,keyword_product_only
IBM,OS/2,Operating System,Servers,ibm,os/2,1,1,0,0,1,0,keyword_vendor_product
IBM,OS2,Operating System,Servers,ibm,os2,12,12,1,5,5,0,keyword_product_only
HP Inc.,DECOSF1,Operating System,Servers,hp,decosf1,0,0,0,0,0,0,keyword_product_only
HP Inc.,HP Tru64 UNIX,Operating System,Servers,hp,hp_tru64_unix,35,35,0,19,12,4,keyword_product_only
LINUX,Linux 3.4,Operating System,Servers,linux,linux_3_4,71,71,2,43,20,6,keyword_vendor_product
eCosCentric,eCos,Operating System,Servers,ecoscentric,ecos,1,1,0,0,1,0,keyword_vendor_product
Quest Software,Quest ActiveRoles Server,Operating System,Servers,quest,quest_activeroles_server,0,0,0,0,0,0,keyword_product_only
Turbolinux Inc.,Turbolinux,Operating System,Servers,turbolinux,turbolinux,1,1,0,0,1,0,keyword_product_only
LINUX,Linux 4.4,Operating System,Servers,linux,linux_4_4,71,71,6,25,38,2,keyword_vendor_product
Microsoft,W2000-ADVSVR,Operating System,Servers,microsoft,w2000_advsvr,0,0,0,0,0,0,keyword_product_only
Red Hat,Linux ADV-Server,Operating System,Servers,red_hat,linux_adv_server,0,0,0,0,0,0,keyword_product_only
IBM,VM,Operating System,Servers,ibm,vm,25,25,4,6,12,1,keyword_vendor_product
Unisys,OS,Operating System,Servers,unisys,os,1,1,1,0,0,0,keyword_vendor_product
Unisys,Unisys OS 2200,Operating System,Servers,unisys,unisys_os_2200,1,1,1,0,0,0,keyword_vendor_product
Microsoft,WIN/ME,Operating System,Servers,microsoft,win/me,0,0,0,0,0,0,keyword_product_only
netBSD,netBSD,Operating System,Servers,netbsd,netbsd,133,133,5,43,53,32,keyword_vendor_product
